game_str,play_id,batter,first_baserunner,second_baserunner,third_baserunner,runner,base_state,fielded_by,exit_velo_cats,outs,outs_confidence,fielder_pos_x,fielder_pos_y,fielder_pos_total,time_to_fielder,runner_start_pos_x,runner_start_pos_y,runner_start_pos_total,runner_sprint_speed,fielder_arm_strength,exit_velo,hard_hit,safe_prob,breakeven_prob,should_att,adv_att,safe,choice,team
y1_d075_UWE_YJD,10.0,UWE-2402,NA,UWE-1368,UWE-1486,3B,011,6.0,medium,0.0,0.0,8.5797,145.422,145.6748754455963,1900,-52.9959,47.1318,70.92229542287812,21.41198589575474,69.8743186960339,110.37932098567398,True,0.99771154,0.196,True,True,True,good,UWE
y1_d077_GAX_YJD,128.0,YJD-0007,False,True,False,2B,010,5.0,very_soft,1.0,0.0,-23.3418,36.2862,43.14542777259254,2250,-12.7458,116.6292,117.32359400512755,21.780076032925077,70.58652777600825,28.11059525854968,False,0.9870718,0.1089,True,True,True,good,YJD
y1_d079_FBP_QEA,108.0,FBP-1529,True,False,True,3B,101,1.0,very_soft,1.0,0.0,11.6637,52.0419,53.332928414817054,1400,-57.6885,52.5276,78.0199448475196,25.222574174734806,31.87653493569901,21.33350758595888,False,0.98468506,0.0759,True,True,True,good,FBP
y1_d079_FBP_QEA,189.0,QEA-0421,NA,True,NA,2B,010,4.0,soft,0.0,0.0,35.3487,108.6666,114.27143364485282,3150,-15.2859,119.1204,120.09716247676296,28.564197800743294,56.962028103475824,67.08985971835621,False,0.9953766,0.0922,True,True,True,good,QEA
y1_d079_FBP_QEA,194.0,FBP-2143,True,NA,True,3B,101,4.0,soft,0.0,0.0,2.8629,139.2531,139.28252602541355,1950,-55.9866,52.2957,76.61161542514294,23.661207492433604,64.71831784556214,87.92357077068726,False,0.9961778,0.0515,True,True,True,good,FBP
y1_d079_FBP_QEA,272.0,FBP-1580,False,True,True,2B,011,6.0,medium,1.0,0.0,-48.1386,134.2695,142.63808551789384,1550,-16.4985,118.443,119.58655756919336,10.814139078077371,73.6659008707197,108.65755168248577,True,0.9708571,0.4771,True,False,,passive,FBP
y1_d079_FBP_QEA,272.0,FBP-1580,False,True,True,3B,011,6.0,medium,1.0,0.0,-48.1386,134.2695,142.63808551789384,1550,-54.234,48.2088,72.56318042533692,43.187042223333606,73.6659008707197,108.65755168248577,True,0.9489993,0.0401,True,True,True,good,FBP
y1_d080_FBP_QEA,94.0,FBP-2170,NA,True,True,2B,011,6.0,soft,0.0,2.0,-24.54,151.4865,153.46130223039944,1650,-13.3197,114.3642,115.13724267034537,23.992596358043418,70.43470943997646,73.6619400809073,False,0.98830086,0.6585,True,True,True,good,FBP
y1_d080_FBP_QEA,94.0,FBP-2170,NA,True,True,3B,011,6.0,soft,0.0,2.0,-24.54,151.4865,153.46130223039944,1650,-52.7967,50.4231,73.00671574930624,30.165606110270684,70.43470943997646,73.6619400809073,False,0.9780668,0.196,True,True,True,good,FBP
y1_d080_FBP_QEA,132.0,FBP-2143,NA,FBP-1225,NA,2B,010,5.0,medium,1.0,1.0,-55.2372,94.6956,109.62848591128129,1750,-11.8692,117.1338,117.73361886513129,10.534669050330777,65.94652133091459,93.69968358791184,False,0.98419094,0.1089,True,False,,passive,FBP
y1_d080_FBP_QEA,177.0,,False,False,True,3B,001,4.0,soft,0.0,0.0,47.6154,140.9589,148.78386272163388,1750,-56.2098,50.691,75.69094461717333,20.760632938328246,68.42052151438197,75.48553511499624,False,0.9976502,0.2894,True,True,True,good,
y1_d081_FBP_QEA,71.0,FBP-2170,NA,FBP-1154,NA,2B,010,6.0,soft,1.0,0.0,-13.2162,130.7688,131.43495347844117,1850,-15.6537,119.7762,120.79476979625402,24.239056912346914,65.43210211602822,83.62717290169974,False,0.9919361,0.1089,True,True,True,good,FBP
y1_d081_FBP_QEA,160.0,FBP-2170,NA,True,NA,2B,010,3.0,hard,1.0,1.0,56.0571,95.4552,110.69820986560714,1550,-15.333,116.0061,117.01502521561066,21.907243185759366,27.673575321767597,131.63932546746534,True,0.9949098,0.1089,True,True,True,good,FBP
y1_d081_FBP_QEA,257.0,QEA-0120,False,False,True,3B,001,3.0,soft,1.0,0.0,49.8348,101.6871,113.24210170007443,1650,-86.1639,83.4405,119.94388147571347,14.119993909347112,38.5505059443669,56.299708595776714,False,0.99860424,0.09,True,True,True,good,QEA
y1_d081_PVJ_RZQ,3.0,PVJ-2316,NA,PVJ-1588,NA,2B,010,2.0,soft,0.0,1.0,-0.3333,20.184,20.186751717153506,2400,-13.9023,121.4415,122.23465902738062,21.580674688248358,82.45143207273442,58.03459628754441,False,0.96992546,0.0922,True,True,True,good,PVJ
y1_d081_PVJ_RZQ,94.0,RZQ-0333,NA,RZQ-0347,NA,2B,010,3.0,very_soft,1.0,0.0,68.8017,91.6305,114.58543735196022,2200,-15.9441,116.6727,117.75709426654515,41.67418769454303,,45.29889402638549,False,0.99884546,0.1089,True,True,True,good,RZQ
y1_d081_PVJ_RZQ,268.0,PVJ-1693,PVJ-1833,NA,PVJ-1049,3B,101,5.0,very_soft,1.0,0.0,-60.7977,69.0273,91.98439253797352,2450,-53.8527,48.699,72.60651415878606,30.49581853303826,76.90500985159598,37.57604068159491,False,0.9285259,0.0759,True,True,True,good,PVJ
y1_d082_FBP_QEA,257.0,FBP-1529,NA,True,True,2B,011,5.0,hard,0.0,0.0,-45.3405,78.1314,90.33424935322151,1300,-16.7646,116.9058,118.10172685782372,11.894501755012739,69.62017580285367,129.12840482630455,True,0.5322579,0.6585,False,False,,good,FBP
y1_d082_FBP_QEA,257.0,FBP-1529,NA,True,True,3B,011,5.0,hard,0.0,0.0,-45.3405,78.1314,90.33424935322151,1300,-57.918,53.2626,78.68544517736429,8.468808180612065,69.62017580285367,129.12840482630455,True,0.58744407,0.196,True,False,,passive,FBP
y1_d082_YJD_RZQ,310.0,RZQ-0333,NA,RZQ-0347,NA,2B,010,4.0,very_soft,1.0,1.0,50.9571,112.8336,123.8064914670067,2700,-14.9145,119.2212,120.15047581965707,24.624691510758087,46.76155988310197,47.65146197201705,False,0.9978277,0.1089,True,True,True,good,RZQ
y1_d083_YJD_RZQ,243.0,YJD-0060,YJD-0020,NA,YJD-0210,3B,101,5.0,soft,1.0,0.0,-62.5566,67.9035,92.32666741418754,1650,-55.134,49.9719,74.41067628781504,40.997469190183104,72.10892576310589,85.03819745771258,False,0.12319443,0.0759,True,True,False,good,YJD
y1_d084_YJD_RZQ,202.0,RZQ-0214,False,True,NA,2B,010,6.0,very_soft,1.0,0.0,-45.8565,136.4763,143.97429997725288,1850,-13.7172,114.3267,115.14667128810107,11.751359580916533,65.32786750939216,41.66046694823894,False,0.9973941,0.1089,True,False,,passive,RZQ
y1_d085_YJD_RZQ,190.0,RZQ-0214,False,True,NA,2B,010,6.0,soft,0.0,0.0,-49.4082,135.7743,144.4847077296764,2000,-16.005,116.4162,117.51124051528006,16.69009119208161,77.52406561382702,78.95457845445883,False,0.9947542,0.0922,True,False,,passive,RZQ
y1_d086_CRQ_QEA,73.0,,False,False,True,3B,001,6.0,soft,1.0,0.0,-32.6061,145.2402,148.85520969468953,1550,-54.642,51.7689,75.27129048455328,19.76226586199059,,80.53979226579452,False,0.99679714,0.09,True,True,True,good,
y1_d086_CRQ_QEA,232.0,CRQ-1273,NA,NA,True,3B,001,5.0,very_soft,0.0,0.0,-44.6094,60.1098,74.8544362372732,2850,-56.9112,52.1448,77.18785430674959,24.29624637675536,66.91531290734513,28.980395766332173,False,0.9976548,0.2894,True,True,True,good,CRQ
y1_d091_DYE_RZQ,122.0,RZQ-0274,NA,RZQ-0233,RZQ-0014,2B,011,5.0,hard,1.0,0.0,-57.5046,91.3146,107.91262759436451,1100,-18.6075,119.7351,121.17232864090712,24.23664481730107,75.89081178354,126.25624424572317,True,0.74810976,0.4771,True,False,,passive,RZQ
y1_d091_DYE_RZQ,122.0,RZQ-0274,NA,RZQ-0233,RZQ-0014,3B,011,5.0,hard,1.0,0.0,-57.5046,91.3146,107.91262759436451,1100,-53.9031,50.5245,73.88010077050518,23.52558071546799,75.89081178354,126.25624424572317,True,0.7467581,0.0401,True,False,,passive,RZQ
y1_d091_DYE_RZQ,202.0,DYE-0022,NA,DYE-0408,NA,2B,010,6.0,soft,0.0,0.0,-31.7277,152.1405,155.4135730479806,1950,-14.6247,115.9695,116.88800956616551,10.719703167532117,73.54307958519232,59.86259929748395,False,0.99493814,0.0922,True,False,,passive,DYE
y1_d091_DYE_RZQ,260.0,RZQ-0014,NA,RZQ-0333,True,2B,011,6.0,soft,1.0,0.0,-52.1304,126.0207,136.37740074018865,1550,-15.4284,117.9969,119.0012770358789,11.99895595458207,79.93712165847708,70.6320562378374,False,0.9466226,0.4771,True,False,,passive,RZQ
y1_d091_DYE_RZQ,260.0,RZQ-0014,NA,RZQ-0333,True,3B,011,6.0,soft,1.0,0.0,-52.1304,126.0207,136.37740074018865,1550,-57.8394,53.8953,79.05757113932857,24.060033665811805,79.93712165847708,70.6320562378374,False,0.9810404,0.0401,True,True,True,good,RZQ
y1_d092_DYE_RZQ,272.0,RZQ-0214,NA,RZQ-0333,NA,2B,010,3.0,soft,1.0,0.0,80.0382,90.7119,120.97422147238642,1650,-14.3916,118.1793,119.05236284530433,24.44567667298241,29.438408477392173,51.170468357292805,False,0.9963117,0.1089,True,True,True,good,RZQ
y1_d092_DYE_RZQ,292.0,DYE-0316,False,True,NA,2B,010,1.0,medium,1.0,0.0,2.7708,54.9906,55.06036161341478,550,-12.2133,118.4925,119.1202638224916,12.936089053496817,68.8228018777384,107.31530678474007,True,0.23200448,0.1089,True,False,,passive,DYE
y1_d092_DYE_RZQ,302.0,DYE-0095,True,False,DYE-0022,3B,101,1.0,soft,1.0,1.0,10.9377,58.1874,59.20647599756297,1200,-52.8762,48.651,71.85271273542844,29.002971020224802,19.47638888103054,57.95302902834656,False,0.8241902,0.0759,True,True,True,good,DYE
y1_d093_DYE_RZQ,294.0,DYE-0276,NA,True,NA,2B,010,3.0,soft,0.0,0.0,79.5378,94.8663,123.79772414923467,1700,-16.8309,118.983,120.16752258330868,23.000908242936948,28.177915791115407,63.067118146633,False,0.99859506,0.0922,True,True,True,good,DYE
y1_d094_KQQ_YJD,30.0,YJD-0284,YJD-0209,NA,YJD-0025,3B,101,6.0,soft,0.0,0.0,-20.1036,142.5378,143.94852955761655,1700,-55.9479,52.1883,76.51003967650259,23.825250554821054,27.260007087606088,54.90709315797564,False,0.9969599,0.0515,True,True,True,good,YJD
y1_d094_KQQ_YJD,255.0,KQQ-1402,NA,KQQ-1557,NA,2B,010,6.0,medium,1.0,0.0,-10.1181,146.8821,147.23018456831466,2200,-15.9162,116.2863,117.37047750661151,22.861388934183314,62.372138632959015,101.90773266195161,True,0.996201,0.1089,True,True,True,good,KQQ
y1_d094_XAX_QEA,164.0,XAX-1967,NA,XAX-1460,NA,2B,010,6.0,very_soft,0.0,0.0,-32.8605,113.9154,118.56024130124737,1900,-14.1084,122.0865,122.89898466956511,25.838600658704415,70.95523453672236,38.675306212804756,False,0.9926037,0.0922,True,True,True,good,XAX
y1_d094_XAX_QEA,196.0,XAX-2586,NA,True,NA,2B,010,1.0,very_soft,1.0,0.0,-21.1749,35.6781,41.4885913188192,2550,-10.7715,117.1929,117.68687701974252,24.416530220324017,75.23550850008877,18.77257769293313,False,0.984169,0.1089,True,True,True,good,XAX
y1_d095_KQQ_YJD,69.0,YJD-0193,NA,YJD-0025,NA,2B,010,4.0,hard,1.0,0.0,49.8543,135.5016,144.38190617612028,1550,-16.551,120.9543,122.08144121646828,22.576048281309095,62.79176905226986,137.57686050855256,True,0.9150976,0.1089,True,True,True,good,YJD
y1_d096_XAX_QEA,84.0,QEA-0290,NA,NA,QEA-0365,3B,001,6.0,soft,1.0,0.0,-23.6985,93.5166,96.47265611462142,1300,-55.8345,50.7204,75.43242251452621,45.845654101561244,75.54747454044298,60.443781169746984,False,0.09382629,0.09,True,True,False,good,QEA
y1_d096_XAX_QEA,100.0,XAX-1217,NA,XAX-1799,NA,2B,010,3.0,soft,0.0,0.0,75.0501,82.6092,111.61002389861764,2150,-15.8994,119.7546,120.80544334391558,20.052445237426774,,81.53921429111995,False,0.99882144,0.0922,True,True,True,good,XAX
y1_d096_XAX_QEA,183.0,QEA-0027,True,NA,True,3B,101,5.0,soft,1.0,0.0,-51.483,93.0177,106.31458884974349,1550,-55.5534,52.9785,76.76523766530003,23.476534838003655,58.47596125618372,82.70942980428309,False,0.9547253,0.0759,True,True,True,good,QEA
y1_d097_MRJ_YJD,59.0,YJD-0345,NA,YJD-0020,NA,2B,010,3.0,soft,0.0,1.0,55.4214,89.5047,105.27403716040342,1200,-14.9823,120.2601,121.18977252763534,23.64037309350267,22.32281928495198,85.75585513347619,False,0.93288106,0.0922,True,True,True,good,YJD
y1_d098_MRJ_YJD,234.0,YJD-0340,NA,YJD-0166,NA,2B,010,3.0,medium,1.0,0.0,68.2779,84.4794,108.62154782901042,950,-14.8956,117.7794,118.71758910843835,21.088261379260153,,93.7279075950121,False,0.99244237,0.1089,True,True,True,good,YJD
y1_d100_MRJ_YJD,102.0,MRJ-1973,NA,MRJ-1160,True,2B,011,6.0,very_soft,1.0,0.0,-19.5234,93.5151,95.5313408027439,1150,-22.2609,118.5465,120.61849083395133,21.230506352887634,66.67628358205324,35.03133068122109,False,0.9206765,0.4771,True,False,,passive,MRJ
y1_d100_MRJ_YJD,102.0,MRJ-1973,NA,MRJ-1160,True,3B,011,6.0,very_soft,1.0,0.0,-19.5234,93.5151,95.5313408027439,1150,-57.051,52.6305,77.61949581934941,5.218789514820439,66.67628358205324,35.03133068122109,False,0.9620395,0.0401,True,False,,passive,MRJ
y2_d001_BEJ_RZQ,214.0,,False,False,True,3B,001,3.0,very_soft,1.0,0.0,66.5664,71.5263,97.70924828617812,2100,-51.7704,48.2511,70.76964721806942,26.452813990197708,,21.170081400444325,False,0.9980531,0.09,True,True,True,good,
y2_d002_BEJ_RZQ,57.0,BEJ-1989,NA,BEJ-1287,NA,2B,010,1.0,soft,0.0,1.0,14.5257,35.952,38.77553693361318,2000,-14.7747,113.9643,114.91802919724998,21.651452884275496,40.957954797270695,60.292604892891994,False,0.98703915,0.0922,True,True,True,good,BEJ
y2_d002_BEJ_RZQ,73.0,RZQ-0006,NA,NA,RZQ-0347,3B,001,6.0,medium,0.0,0.0,-12.564,155.2479,155.75546395041812,2450,-54.9306,51.9099,75.57783097158848,26.49507946770497,74.81020147734529,114.27562312608336,True,0.99764603,0.2894,True,True,True,good,RZQ
y2_d002_BEJ_RZQ,140.0,RZQ-0317,RZQ-0006,NA,RZQ-0274,3B,101,5.0,medium,0.0,0.0,-46.2819,82.4022,94.50998271320336,1750,-54.4062,49.5711,73.6025037186236,26.053417741248428,60.483255467010125,93.10478661152742,False,0.90820724,0.0515,True,True,True,good,RZQ
y2_d003_GHD_YJD,125.0,YJD-0405,NA,YJD-0366,NA,2B,010,6.0,soft,0.0,0.0,-43.5177,133.1631,140.09354522925028,1617,-15.4824,116.7474,117.76952116961333,9.67450855095387,76.23640948029067,76.88240660637035,False,0.9744847,0.0922,True,False,,passive,YJD
y2_d003_GHD_YJD,290.0,YJD-0312,False,True,True,2B,011,5.0,soft,1.0,0.0,-41.532,76.005,86.61216455556344,1254,-27.5514,115.9809,119.20842590509281,21.38367725375036,71.57995706848821,64.30530909184581,False,0.59047467,0.4771,True,False,,passive,YJD
y2_d003_GHD_YJD,290.0,YJD-0312,False,True,True,3B,011,5.0,soft,1.0,0.0,-41.532,76.005,86.61216455556344,1254,-55.3173,52.581,76.3201496348769,23.451373992769817,71.57995706848821,64.30530909184581,False,0.5368768,0.0401,True,False,,passive,YJD
y2_d004_BEJ_RZQ,139.0,,False,True,False,2B,010,4.0,soft,1.0,0.0,54.9555,140.0829,150.47699442991276,1700,-13.3254,120.6351,121.36883305515465,22.404585691326766,56.31347512443618,89.0342152321757,False,0.9840986,0.1089,True,True,True,good,
y2_d005_NSO_YJD,65.0,YJD-0305,NA,YJD-0397,NA,2B,010,5.0,very_soft,0.0,0.0,-42.8526,75.8811,87.14520448062532,1400,-12.9228,115.9092,116.6273613029121,10.656792200282354,74.12996635848984,48.716450179385845,False,0.9577157,0.0922,True,False,,passive,YJD
y2_d006_DYE_RZQ,105.0,DYE-0307,NA,DYE-0408,NA,2B,010,4.0,soft,0.0,0.0,61.2924,132.282,145.79192646288752,1683,-16.1436,114.4827,115.61532952100254,21.891590520955322,54.0995504906586,73.798444969975,False,0.99893767,0.0922,True,True,True,good,DYE
y2_d006_NSO_YJD,169.0,,False,True,False,2B,010,6.0,soft,0.0,0.0,-28.3845,147.6183,150.3224611797585,1650,-17.8521,116.5875,117.94635488500694,43.45760858583923,65.56040535916752,84.14193509576626,False,0.97902656,0.0922,True,True,True,good,
y2_d006_NSO_YJD,198.0,,False,True,False,2B,010,3.0,hard,1.0,0.0,66.2994,110.427,128.80113652200436,1700,-18.834,123.0393,124.47244233359446,23.467594678619943,41.395240068634976,138.38131561048775,True,0.9954325,0.1089,True,True,True,good,
y2_d007_DYE_RZQ,85.0,DYE-0089,NA,DYE-0418,NA,2B,010,5.0,very_soft,1.0,0.0,-62.0457,71.8008,94.89480369930695,2150,-15.7515,114.8865,115.96127644390604,8.719824998243833,67.08200219858465,42.022509407023385,False,0.99926525,0.1089,True,False,,passive,DYE
y2_d007_DYE_RZQ,119.0,RZQ-0231,NA,RZQ-0346,NA,2B,010,6.0,very_soft,1.0,0.0,-19.7442,97.2606,99.24443433261132,3150,-14.4483,116.8221,117.7121761811411,35.87803188582097,,24.195464055839164,False,0.9973935,0.1089,True,True,True,good,RZQ
y2_d007_DYE_RZQ,157.0,RZQ-0333,NA,RZQ-0275,NA,2B,010,3.0,very_soft,1.0,0.0,41.9532,82.3323,92.40497071873352,2950,-12.8013,116.9115,117.61025513933723,31.790502732734495,29.55909852795114,33.48041631951733,False,0.9873148,0.1089,True,True,False,good,RZQ
y2_d007_NSO_YJD,236.0,NSO-1990,NA,NSO-1360,NA,2B,010,3.0,medium,0.0,0.0,66.0315,100.3416,120.1190895853361,1650,-18.6141,117.5505,119.01514512472771,23.881930323991856,32.15590587035242,102.15515658525543,True,0.9978263,0.0922,True,True,True,good,NSO
y2_d008_JMJ_YJD,262.0,JMJ-2130,NA,JMJ-1034,NA,2B,010,1.0,very_soft,1.0,0.0,-16.7064,42.0096,45.20962611126086,2200,-16.2849,118.9329,120.04262855510954,29.10013917492499,69.21227716205064,20.905835080862055,False,0.9189121,0.1089,True,True,True,good,JMJ
y2_d008_TSZ_RZQ,49.0,RZQ-0169,NA,NA,RZQ-0231,3B,001,6.0,very_soft,1.0,0.0,-38.0004,94.5018,101.85588153562857,1450,-56.1168,51.7893,76.36247008007271,26.88472056763841,70.0090753305929,45.83517072295102,False,0.89233905,0.09,True,True,True,good,RZQ
y2_d008_TSZ_RZQ,235.0,TSZ-1278,NA,TSZ-2241,NA,2B,010,3.0,very_soft,0.0,0.0,56.4291,81.3939,99.04145740052496,2150,-15.5652,118.368,119.38701300828328,22.665288085528317,,38.42518947774625,False,0.9993443,0.0922,True,True,True,good,TSZ
y2_d008_TSZ_RZQ,267.0,RZQ-0231,NA,NA,True,3B,001,5.0,soft,1.0,0.0,-29.1687,54.8724,62.14332901808528,2350,-57.8421,53.7729,78.97615657158812,27.180072847584487,,52.86089674520897,False,0.9811536,0.09,True,True,True,good,RZQ
y2_d009_JMJ_YJD,54.0,JMJ-2130,JMJ-1816,NA,True,3B,101,5.0,very_soft,1.0,0.0,-39.6456,92.1486,100.31519367134771,2050,-58.7226,55.779,80.991608156401,26.178875300516648,72.06766804443933,36.65612664808487,False,0.9974739,0.0759,True,True,True,good,JMJ
y2_d009_TSZ_RZQ,256.0,TSZ-2051,NA,TSZ-2161,TSZ-1991,2B,011,4.0,medium,1.0,0.0,19.0116,145.0308,146.2715757869587,1650,-20.0655,119.2803,120.95624935628584,26.214348818919593,54.41547048223978,112.47895388444442,True,0.99438924,0.4771,True,True,True,good,TSZ
y2_d009_TSZ_RZQ,256.0,TSZ-2051,NA,TSZ-2161,TSZ-1991,3B,011,4.0,medium,1.0,0.0,19.0116,145.0308,146.2715757869587,1650,-59.1477,50.4159,77.7188097444885,25.38571354128142,54.41547048223978,112.47895388444442,True,0.99831045,0.0401,True,True,True,good,TSZ
y2_d009_TSZ_RZQ,268.0,RZQ-0333,NA,RZQ-0326,True,2B,011,6.0,soft,0.0,1.0,-23.5716,133.9899,136.04746829165916,2300,-17.3853,118.9557,120.21941281914498,48.847226001073956,69.33531187981995,55.81168836900638,False,0.9968309,0.6585,True,True,True,good,RZQ
y2_d009_TSZ_RZQ,268.0,RZQ-0333,NA,RZQ-0326,True,3B,011,6.0,soft,0.0,1.0,-23.5716,133.9899,136.04746829165916,2300,-53.5218,50.2275,73.39880674431976,43.07487253608536,69.33531187981995,55.81168836900638,False,0.9953988,0.196,True,True,True,good,RZQ
y2_d009_TSZ_RZQ,273.0,RZQ-0355,NA,NA,True,3B,001,6.0,very_soft,1.0,0.0,-37.1643,138.8265,143.71493414652494,1750,-51.6132,49.0758,71.22047851482044,22.32116932420879,72.08164370476017,40.98941485681439,False,0.9951656,0.09,True,True,True,good,RZQ
y2_d010_JMJ_YJD,31.0,,True,False,True,3B,101,3.0,soft,1.0,0.0,46.779,71.517,85.45733514450353,1452,-55.1241,51.1317,75.18721397751084,22.95979417939828,59.86733286327033,52.39317893931636,False,0.9374774,0.0759,True,True,True,good,
y2_d010_TSZ_RZQ,7.0,TSZ-1361,NA,TSZ-1892,NA,2B,010,4.0,medium,0.0,0.0,24.0798,132.8871,135.05116850457088,1950,-17.8065,112.7046,114.10257798757222,21.575239975490625,47.50587505554167,103.32165213331676,True,0.9989219,0.0922,True,True,True,good,TSZ
y2_d011_BVD_RZQ,163.0,BVD-1474,NA,BVD-1944,NA,2B,010,2.0,very_soft,1.0,1.0,-0.6147,20.5938,20.6029719829446,2600,-19.1955,113.8152,115.42255832934046,25.526456863419,72.70938484408558,23.215611533689582,False,0.9942649,0.1089,True,True,True,good,BVD
y2_d011_BVD_RZQ,166.0,BVD-1877,NA,NA,BVD-1944,3B,001,4.0,soft,1.0,1.0,32.8518,137.2443,141.12136140829284,2100,-50.6778,48.4053,70.0807568518634,27.887803785884618,54.47995450142526,60.52989725553856,False,0.99492943,0.09,True,True,True,good,BVD
y2_d011_BVD_RZQ,208.0,BVD-2185,NA,BVD-2403,NA,2B,010,6.0,soft,1.0,0.0,-37.1889,104.4699,110.89172326742874,2500,-17.2227,124.3794,125.56614408211315,22.96206349612344,21.24043087210224,63.096851802474816,False,0.99059886,0.1089,True,True,True,good,BVD
y2_d011_RQJ_YJD,265.0,YJD-0397,NA,YJD-0024,YJD-0373,2B,011,6.0,very_hard,1.0,0.0,-33.4257,123.5106,127.95368589005163,2000,-14.4894,119.9889,120.86057601869189,21.92194161108901,60.06407850184074,152.69281308604323,True,0.39242283,0.4771,False,True,False,aggressive,YJD
y2_d011_RQJ_YJD,265.0,YJD-0397,NA,YJD-0024,YJD-0373,3B,011,6.0,very_hard,1.0,0.0,-33.4257,123.5106,127.95368589005163,2000,-55.9353,51.5124,76.0413383617753,24.270160938897803,60.06407850184074,152.69281308604323,True,0.92379934,0.0401,True,True,True,good,YJD
y2_d012_BVD_RZQ,22.0,RZQ-0355,NA,RZQ-0333,NA,2B,010,6.0,medium,0.0,0.0,-52.3083,124.9089,135.41931748498808,1650,-17.1471,117.1653,118.41338844277703,21.037304865405204,86.2364825016432,106.10739847111331,True,0.9844653,0.0922,True,False,,passive,RZQ
y2_d012_RQJ_YJD,45.0,YJD-0107,NA,YJD-0019,YJD-0312,2B,011,6.0,soft,1.0,0.0,-65.4963,127.0311,142.9218866405702,1350,-17.1891,116.6022,117.86236975239383,15.903556583355739,70.37152215124922,89.39858960165783,False,0.87121505,0.4771,True,False,,passive,YJD
y2_d012_RQJ_YJD,45.0,YJD-0107,NA,YJD-0019,YJD-0312,3B,011,6.0,soft,1.0,0.0,-65.4963,127.0311,142.9218866405702,1350,-59.9187,56.7945,82.5582572486847,24.74171934203444,70.37152215124922,89.39858960165783,False,0.9019202,0.0401,True,True,True,good,YJD
y2_d013_BVD_RZQ,123.0,BVD-1069,NA,BVD-1722,True,2B,011,6.0,medium,1.0,0.0,24.1665,151.8738,153.78449482535615,1600,-17.0364,126.4836,127.62578107075387,23.347826451299365,61.47168618703438,117.07495644787889,True,0.97137386,0.4771,True,True,True,good,BVD
y2_d013_BVD_RZQ,123.0,BVD-1069,NA,BVD-1722,True,3B,011,6.0,medium,1.0,0.0,24.1665,151.8738,153.78449482535615,1600,-56.0085,52.761,76.9459238247875,20.975725398660234,61.47168618703438,117.07495644787889,True,0.9912236,0.0401,True,True,True,good,BVD
y2_d013_RQJ_YJD,171.0,RQJ-2422,NA,RQJ-1518,NA,2B,010,5.0,soft,0.0,0.0,-82.3638,86.6439,119.54480732198283,1650,-12.0786,118.6413,119.25456235989465,22.478721138000637,73.6970237988005,78.88148073239539,False,0.9358408,0.0922,True,True,True,good,RQJ
y2_d013_RQJ_YJD,183.0,RQJ-2478,NA,NA,RQJ-1518,3B,001,6.0,soft,1.0,0.0,-53.2578,131.6862,142.04805007911938,2000,-56.4159,51.9909,76.71901625816119,18.275212064432996,76.5344975135572,82.13446632385933,False,0.9917653,0.09,True,True,True,good,RQJ
y2_d013_RQJ_YJD,261.0,YJD-0373,NA,NA,YJD-0019,3B,001,3.0,hard,0.0,0.0,80.2323,91.6464,121.8042880864627,1000,-53.5263,50.8851,73.85362681480173,23.37698868545731,,141.71362444794636,True,0.9915844,0.2894,True,True,True,good,YJD
y2_d013_RQJ_YJD,50.0,YJD-0397,NA,YJD-0373,NA,2B,010,5.0,very_soft,1.0,0.0,-59.1321,95.4801,112.30785701107469,1950,-13.0152,117.5676,118.2858233297634,11.874006063666963,71.16057995148113,8.981452242413136,False,0.99807775,0.1089,True,False,,passive,YJD
y2_d014_TEQ_YJD,40.0,TEQ-2186,NA,TEQ-1587,NA,2B,010,5.0,soft,1.0,0.0,-54.6876,68.7543,87.85150745576311,2850,-13.5087,117.6213,118.39448969179267,24.883090885177463,,50.271983109793126,False,0.99844116,0.1089,True,True,True,good,TEQ
y2_d015_TEQ_YJD,142.0,TEQ-1652,NA,TEQ-2178,NA,2B,010,5.0,soft,1.0,0.0,-78.0654,98.7501,125.88005770244149,1500,-17.6619,121.2705,122.54989547878039,23.775335959771287,67.63216033035177,55.71239847500025,False,0.99180436,0.1089,True,True,True,good,TEQ
y2_d015_TEQ_YJD,151.0,YJD-0405,NA,NA,YJD-0019,3B,001,6.0,medium,0.0,0.0,-28.239,148.7613,151.41785066064702,1700,-53.5794,50.5539,73.66443449569134,20.072482357695566,73.92434114126155,108.84609010074111,True,0.9960025,0.2894,True,True,True,good,YJD
y2_d016_TEQ_YJD,239.0,TEQ-2172,NA,TEQ-1475,True,2B,011,3.0,soft,1.0,0.0,73.0623,101.4021,124.98194095828406,1881,-13.1412,120.7614,121.47430537936819,23.711492488518243,24.73899560390825,70.81511116141581,False,0.9951441,0.4771,True,True,True,good,TEQ
y2_d016_TEQ_YJD,239.0,TEQ-2172,NA,TEQ-1475,True,3B,011,3.0,soft,1.0,0.0,73.0623,101.4021,124.98194095828406,1881,-53.5893,50.2149,73.43942576368636,22.21172722789199,24.73899560390825,70.81511116141581,False,0.9985655,0.0401,True,True,True,good,TEQ
y2_d017_GIS_RZQ,198.0,RZQ-0333,NA,RZQ-0310,True,2B,011,1.0,very_soft,0.0,0.0,-15.6477,45.6147,48.223970920901984,1700,-7.4517,120.5148,120.74495787373483,17.191847021190103,73.24403482056391,38.434673250051475,False,0.96005905,0.6585,True,False,,passive,RZQ
